start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                                     |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                                                              |
| ('2018-01-29_17-43-00-608642', 3)  |      0.665 |     0.690 |      10 | tensorflow | LSTM_05conc  |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   426.138 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-629275', 6)  |      0.665 |     0.640 |      10 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   567.834 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-626157', 3)  |      0.665 |     0.661 |       3 | tensorflow | LSTM_05add   |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   282.299 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']  |
| ('2018-01-29_17-43-00-603894', 6)  |      0.665 |     0.678 |       6 | tensorflow | LSTM_05conc  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   447.361 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-629275', 3)  |      0.665 |     0.694 |       7 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   386.954 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-629275', 4)  |      0.665 |     0.661 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   495.058 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-600483', 6)  |      0.665 |     0.649 |       7 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   296.619 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-23-12-719016', 7)  |      0.661 |     0.674 |      11 | tensorflow | LSTM_05add   |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   954.818 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']        |
| ('2018-01-29_17-23-09-423823', 9)  |      0.661 |     0.686 |      11 | tensorflow | LSTM_05add   |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   634.928 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                   |
| ('2018-01-29_17-23-09-423823', 8)  |      0.661 |     0.674 |      11 | tensorflow | LSTM_05add   |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   610.258 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                   |
| ('2018-01-29_17-43-00-678790', 8)  |      0.661 |     0.620 |      11 | tensorflow | ATT_LSTM_03  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   358.914 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-629275', 8)  |      0.661 |     0.657 |       8 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   485.186 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-623934', 3)  |      0.661 |     0.715 |      11 | tensorflow | LSTM_01      |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   196.422 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_100_lc']                                                                                                                                                                                                                          |
| ('2018-01-29_17-43-01-259683', 1)  |      0.661 |     0.702 |       6 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   670.831 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-626157', 1)  |      0.661 |     0.636 |      11 | tensorflow | LSTM_05add   |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   950.315 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']  |
| ('2018-01-29_17-23-09-599869', 7)  |      0.661 |     0.595 |       7 | tensorflow | ATT_LSTM_03  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   501.386 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']       |
| ('2018-01-29_17-43-00-922076', 2)  |      0.661 |     0.649 |       9 | tensorflow | LSTM_05add   |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   362.586 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-43-00-199606', 9)  |      0.661 |     0.632 |      15 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   358.296 | ['--system', 'hpc', '--embedding', 'ce_sg_300_lc']                                                                                                                                                                                                                                |
| ('2018-01-29_17-23-12-719016', 2)  |      0.661 |     0.682 |      11 | tensorflow | LSTM_05add   |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   916.523 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']        |
| ('2018-01-29_17-43-00-600483', 3)  |      0.661 |     0.624 |      11 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   461.005 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-23-09-600111', 7)  |      0.661 |     0.690 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   535.607 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
| ('2018-01-29_17-23-09-600111', 4)  |      0.661 |     0.665 |      12 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   699.366 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
| ('2018-01-29_17-43-00-922076', 3)  |      0.661 |     0.690 |      12 | tensorflow | LSTM_05add   |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   481.926 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-43-00-750472', 1)  |      0.658 |     0.707 |       8 | tensorflow | LSTM_05add   |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   419.756 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-43-00-608642', 4)  |      0.658 |     0.665 |       8 | tensorflow | LSTM_05conc  |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   354.591 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-922076', 4)  |      0.658 |     0.649 |       3 | tensorflow | LSTM_05add   |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   153.681 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-43-00-623934', 5)  |      0.658 |     0.678 |       8 | tensorflow | LSTM_01      |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   162.428 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_100_lc']                                                                                                                                                                                                                          |
| ('2018-01-29_17-23-09-600111', 10) |      0.658 |     0.686 |       7 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   455.927 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
| ('2018-01-29_17-43-00-750472', 3)  |      0.658 |     0.678 |       7 | tensorflow | LSTM_05add   |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   385.646 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-43-01-259777', 2)  |      0.658 |     0.640 |      10 | tensorflow | ATT_LSTM_03  |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   232.100 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-623934', 6)  |      0.658 |     0.694 |       8 | tensorflow | LSTM_01      |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   166.278 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_100_lc']                                                                                                                                                                                                                          |
| ('2018-01-29_17-23-09-599869', 2)  |      0.658 |     0.640 |      12 | tensorflow | ATT_LSTM_03  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   860.128 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']       |
| ('2018-01-29_17-43-00-603894', 7)  |      0.658 |     0.698 |       6 | tensorflow | LSTM_05conc  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   454.527 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-23-09-600022', 9)  |      0.658 |     0.690 |      10 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   955.937 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']       |
| ('2018-01-29_17-43-01-259683', 3)  |      0.658 |     0.694 |       8 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   855.749 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-608642', 1)  |      0.658 |     0.661 |       8 | tensorflow | LSTM_05conc  |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   389.204 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-01-259683', 7)  |      0.658 |     0.702 |       7 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   750.911 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-23-09-600111', 1)  |      0.658 |     0.686 |       8 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   460.320 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
| ('2018-01-29_17-43-00-922076', 1)  |      0.655 |     0.649 |       4 | tensorflow | LSTM_05add   |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   165.763 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-43-01-259683', 6)  |      0.655 |     0.661 |       6 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   638.744 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-23-09-423823', 1)  |      0.655 |     0.653 |       8 | tensorflow | LSTM_05add   |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   399.919 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                   |
| ('2018-01-29_17-43-00-199606', 3)  |      0.655 |     0.669 |      14 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   301.361 | ['--system', 'hpc', '--embedding', 'ce_sg_300_lc']                                                                                                                                                                                                                                |
| ('2018-01-29_17-43-00-603894', 1)  |      0.655 |     0.698 |      10 | tensorflow | LSTM_05conc  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   783.972 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-629275', 2)  |      0.655 |     0.698 |       8 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   450.712 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-623934', 10) |      0.655 |     0.665 |      11 | tensorflow | LSTM_01      |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   246.506 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_100_lc']                                                                                                                                                                                                                          |
| ('2018-01-29_17-43-00-623934', 7)  |      0.655 |     0.653 |      13 | tensorflow | LSTM_01      |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   251.853 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_100_lc']                                                                                                                                                                                                                          |
| ('2018-01-29_17-43-00-620883', 7)  |      0.655 |     0.661 |      10 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   253.129 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_300_lc']                                                                                                                                                                                                                          |
| ('2018-01-29_17-43-00-620883', 5)  |      0.655 |     0.690 |      10 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   239.968 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_300_lc']                                                                                                                                                                                                                          |
| ('2018-01-29_17-43-00-600483', 9)  |      0.655 |     0.640 |       6 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   256.673 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-23-09-599409', 10) |      0.655 |     0.612 |      12 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   508.060 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
