/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                      |
| ('2018-01-22_14-30-12-476400', 3)  |      0.646 |     0.678 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   395.103 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'elu', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_13-59-28-520136', 2)  |      0.646 |     0.690 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec               |          nan |      3 |   420.468 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_21-08-58-141467', 3)  |      0.646 |     0.694 |      12 | tensorflow | LSTM_05add   |              300 |       175 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   623.285 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '175', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-140668', 6)  |      0.646 |     0.707 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           64 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   344.771 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '64', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_21-08-58-141467', 1)  |      0.646 |     0.661 |       9 | tensorflow | LSTM_05add   |              300 |       175 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   458.841 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '175', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-141727', 5)  |      0.646 |     0.665 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   332.420 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-145518', 4)  |      0.646 |     0.669 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq     |          nan |      3 |   395.409 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_22-18-50-343086', 3)  |      0.642 |     0.678 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.300 | embeddings_cache_file_word2vec               |          nan |      3 |   326.459 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.3', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-47-58-026510', 6)  |      0.642 |     0.627 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.650 | embeddings_cache_file_word2vec               |          nan |      3 |   255.411 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.65', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_14-50-03-165673', 1)  |      0.642 |     0.621 |      18 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.800 | embeddings_cache_file_word2vec               |          nan |      3 |   300.164 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.8', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-52-54-237661', 4)  |      0.642 |     0.665 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      1 |   378.411 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '1', '--emb_dir', '../embeddings/']                              |
| ('2018-01-22_13-59-28-389057', 5)  |      0.642 |     0.607 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |   422.020 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_23-00-22-948499', 9)  |      0.642 |     0.694 |       9 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_cb_100_lc            |          nan |      3 |   262.437 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_i20_100_lc', '--emb_dir', '../embeddings/']          |
| ('2018-01-22_22-52-20-673595', 5)  |      0.642 |     0.645 |      13 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_sg_100_lc                |          nan |      3 |   297.380 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_100_lc', '--emb_dir', '../embeddings/']           |
| ('2018-01-22_23-02-26-474283', 1)  |      0.642 |     0.678 |      15 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_100               |          nan |      3 |   305.645 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_100', '--emb_dir', '../embeddings/']             |
| ('2018-01-22_23-09-17-926578', 4)  |      0.642 |     0.678 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_300            |          nan |      3 |   363.026 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_300', '--emb_dir', '../embeddings/']          |
| ('2018-01-22_23-09-17-926578', 7)  |      0.642 |     0.665 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_300            |          nan |      3 |   354.144 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_300', '--emb_dir', '../embeddings/']          |
| ('2018-01-22_14-51-57-775731', 5)  |      0.642 |     0.665 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      0 |   385.992 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '0', '--emb_dir', '../embeddings/']                              |
| ('2018-01-22_13-59-28-443759', 5)  |      0.642 |     0.607 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            8 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   741.187 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '8', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_23-09-57-682353', 9)  |      0.642 |     0.674 |      16 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_300_lc     |          nan |      3 |   529.237 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_300_lc', '--emb_dir', '../embeddings/']   |
| ('2018-01-22_21-08-58-958253', 3)  |      0.642 |     0.649 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.800 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   350.343 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_23-02-26-474283', 7)  |      0.642 |     0.640 |      13 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_100               |          nan |      3 |   320.324 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_100', '--emb_dir', '../embeddings/']             |
| ('2018-01-22_21-08-58-943656', 6)  |      0.642 |     0.665 |       6 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.500 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   227.100 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.5', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-50-25-670481', 7)  |      0.642 |     0.661 |       6 | tensorflow | LSTM_05add   |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   252.403 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softmax', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_21-08-58-943656', 3)  |      0.642 |     0.678 |       5 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.500 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   181.790 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.5', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_13-59-28-664970', 6)  |      0.642 |     0.640 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          32 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   311.233 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '32', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_23-09-55-251154', 5)  |      0.642 |     0.707 |      16 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_100_lc     |          nan |      3 |   357.761 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_100_lc', '--emb_dir', '../embeddings/']   |
| ('2018-01-22_13-59-28-897745', 5)  |      0.642 |     0.698 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   313.870 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-34-44-506288', 5)  |      0.642 |     0.636 |      14 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      2 |   457.203 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '2', '--emb_dir', '../embeddings/']                              |
| ('2018-01-22_13-59-27-460899', 5)  |      0.642 |     0.649 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   302.477 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_13-59-28-633229', 4)  |      0.642 |     0.674 |       9 | tensorflow | LSTM_05add   |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   568.726 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '200', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_23-09-55-391190', 7)  |      0.642 |     0.669 |      14 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_100        |          nan |      3 |   344.818 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_100', '--emb_dir', '../embeddings/']      |
| ('2018-01-22_22-20-21-375532', 7)  |      0.642 |     0.663 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec               |          nan |      3 |   357.870 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.4', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-28-618263', 4)  |      0.642 |     0.649 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            4 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1311.302 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '4', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_21-08-58-141727', 4)  |      0.642 |     0.661 |       5 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   189.999 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-141467', 9)  |      0.642 |     0.682 |      10 | tensorflow | LSTM_05add   |              300 |       175 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   559.017 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '175', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_13-59-28-804636', 4)  |      0.642 |     0.686 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | nadam       | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   437.574 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_21-08-58-128726', 10) |      0.642 |     0.665 |      16 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec               |          nan |      3 |   571.020 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_13-59-28-804636', 1)  |      0.642 |     0.661 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | nadam       | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   351.436 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_22-20-43-038109', 3)  |      0.642 |     0.626 |      16 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.450 | embeddings_cache_file_word2vec               |          nan |      3 |   374.672 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.45', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_13-59-28-616403', 3)  |      0.642 |     0.707 |      18 | tensorflow | LSTM_05add   |              300 |       250 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1368.254 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '250', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-126317', 6)  |      0.642 |     0.665 |      18 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc2 |          nan |      3 |   555.149 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_13-59-29-872868', 6)  |      0.642 |     0.665 |       8 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | categorical_hinge              |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   306.843 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'categorical_hinge', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_21-08-58-148863', 3)  |      0.642 |     0.665 |      13 | tensorflow | LSTM_05add   |              300 |       125 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   494.359 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '125', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_23-08-00-772809', 7)  |      0.642 |     0.690 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300_lc            |          nan |      3 |   313.441 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300_lc', '--emb_dir', '../embeddings/']          |
| ('2018-01-22_14-28-10-259397', 6)  |      0.642 |     0.657 |       7 | tensorflow | LSTM_05add   |              300 |       100 |          64 | linear        | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   257.779 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'linear', '--emb_dir', '../embeddings/']                  |
| ('2018-01-22_21-08-58-150425', 6)  |      0.642 |     0.632 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | nadam       | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   435.487 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_21-08-58-133145', 6)  |      0.642 |     0.657 |       8 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.200 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   280.081 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.2', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_14-39-54-970226', 4)  |      0.642 |     0.673 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.250 | embeddings_cache_file_word2vec               |          nan |      3 |   293.766 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.25', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_14-41-57-376706', 2)  |      0.642 |     0.635 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.350 | embeddings_cache_file_word2vec               |          nan |      3 |   261.045 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.35', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_13-59-28-325262', 2)  |      0.642 |     0.669 |       4 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.100 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   139.546 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.1', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-136483', 4)  |      0.642 |     0.694 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            8 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   665.824 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '8', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_22-57-05-437157', 1)  |      0.642 |     0.702 |      12 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_cb_100               |          nan |      3 |   247.496 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_i20_100', '--emb_dir', '../embeddings/']             |
| ('2018-01-22_13-59-28-549541', 3)  |      0.642 |     0.698 |      13 | tensorflow | LSTM_05add   |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   326.284 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-41-19-023692', 3)  |      0.642 |     0.656 |      18 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.300 | embeddings_cache_file_word2vec               |          nan |      3 |   493.397 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.3', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-28-549541', 2)  |      0.642 |     0.682 |       8 | tensorflow | LSTM_05add   |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   200.579 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-28-779007', 5)  |      0.642 |     0.669 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   398.734 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adam', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_23-09-44-500868', 7)  |      0.642 |     0.702 |      13 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_100            |          nan |      3 |   324.700 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_100', '--emb_dir', '../embeddings/']          |
| ('2018-01-22_14-37-56-585704', 6)  |      0.642 |     0.674 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.200 | embeddings_cache_file_word2vec               |          nan |      3 |   591.751 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.2', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_22-52-46-187159', 4)  |      0.642 |     0.686 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_sg_300                   |          nan |      3 |   472.682 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_300', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_14-27-41-323155', 5)  |      0.642 |     0.657 |       6 | tensorflow | LSTM_05add   |              300 |       100 |          64 | sigmoid       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   237.681 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'sigmoid', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_23-09-55-590957', 7)  |      0.642 |     0.686 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_300_lc         |          nan |      3 |   478.456 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_300_lc', '--emb_dir', '../embeddings/']       |
| ('2018-01-22_22-46-33-409012', 4)  |      0.642 |     0.678 |       9 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_sg_100                   |          nan |      3 |   222.088 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_100', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_21-08-58-138740', 6)  |      0.642 |     0.636 |       6 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   314.275 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_13-59-28-779097', 4)  |      0.642 |     0.678 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc2 |          nan |      3 |   482.711 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_23-15-17-888813', 5)  |      0.642 |     0.690 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_300_lc     |          nan |      3 |   331.185 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_300_lc', '--emb_dir', '../embeddings/']   |
| ('2018-01-22_21-08-58-072466', 1)  |      0.642 |     0.674 |      11 | tensorflow | LSTM_05add   |              300 |       100 |         512 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  5231.610 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '512', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_23-14-00-622160', 10) |      0.642 |     0.665 |      16 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_100_lc     |          nan |      3 |   393.956 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_100_lc', '--emb_dir', '../embeddings/']   |
| ('2018-01-22_14-43-32-842620', 3)  |      0.642 |     0.655 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec               |          nan |      3 |   407.992 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.4', '--emb_dir', '../embeddings/']                          |
