start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss               |   batch_size |   dropout |   vsplit | embedding                  |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                                                         |
| ('2018-01-29_17-12-11-885942', 4)  |      0.658 |     0.713 |      10 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   881.881 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '32']  |
| ('2018-01-29_17-12-09-370595', 3)  |      0.658 |     0.688 |      10 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.800 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   814.593 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.2', '--batch_size', '32']  |
| ('2018-01-29_17-12-09-546996', 7)  |      0.658 |     0.654 |      13 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.800 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   943.587 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.4', '--batch_size', '32']  |
| ('2018-01-29_17-12-11-885942', 6)  |      0.658 |     0.707 |       9 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   824.223 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '32']  |
| ('2018-01-29_17-12-09-567500', 10) |      0.658 |     0.674 |      16 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |  1680.069 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '64']  |
| ('2018-01-29_17-12-09-382740', 1)  |      0.658 |     0.690 |      11 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   592.398 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-681208', 5)  |      0.658 |     0.744 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.900 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   615.602 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.05', '--batch_size', '64']            |
| ('2018-01-29_17-12-09-570587', 4)  |      0.658 |     0.694 |      10 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   572.399 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.05', '--batch_size', '32']            |
| ('2018-01-29_17-12-09-570587', 3)  |      0.658 |     0.694 |       7 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   398.434 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.05', '--batch_size', '32']            |
| ('2018-01-29_17-12-15-282500', 2)  |      0.658 |     0.698 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.800 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   594.499 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.1', '--batch_size', '64']             |
| ('2018-01-29_17-12-11-886497', 4)  |      0.658 |     0.657 |      10 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.800 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   535.619 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.4', '--batch_size', '64']             |
| ('2018-01-29_17-12-11-886497', 2)  |      0.658 |     0.671 |      13 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.800 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   694.650 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.4', '--batch_size', '64']             |
| ('2018-01-29_17-12-09-548630', 4)  |      0.658 |     0.702 |       8 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.800 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   892.127 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.1', '--batch_size', '64']  |
| ('2018-01-29_17-12-09-498794', 3)  |      0.658 |     0.752 |       4 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   372.476 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.05', '--batch_size', '32'] |
| ('2018-01-29_17-12-09-517327', 6)  |      0.658 |     0.702 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   537.866 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-575680', 9)  |      0.658 |     0.698 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.800 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   517.379 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.2', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-548630', 9)  |      0.658 |     0.665 |      11 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.800 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |  1253.229 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.1', '--batch_size', '64']  |
| ('2018-01-29_17-12-09-576863', 2)  |      0.658 |     0.715 |       7 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.800 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   414.130 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-12-15-282105', 6)  |      0.658 |     0.690 |       9 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |  1017.967 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '64']  |
| ('2018-01-29_17-12-09-515034', 4)  |      0.658 |     0.727 |      10 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.800 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |  1101.224 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.05', '--batch_size', '64'] |
| ('2018-01-29_17-12-09-454597', 7)  |      0.658 |     0.725 |       7 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   484.526 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '64']             |
| ('2018-01-29_17-12-09-515034', 7)  |      0.658 |     0.752 |       8 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.800 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   930.918 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.05', '--batch_size', '64'] |
| ('2018-01-29_17-12-09-498794', 5)  |      0.658 |     0.736 |       8 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   742.706 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.05', '--batch_size', '32'] |
| ('2018-01-29_17-12-09-577551', 8)  |      0.658 |     0.642 |      11 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.900 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   608.334 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.4', '--batch_size', '64']             |
| ('2018-01-29_17-12-09-575680', 7)  |      0.658 |     0.700 |       8 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.800 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   446.022 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.2', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-515034', 9)  |      0.658 |     0.736 |       7 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.800 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   820.758 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.05', '--batch_size', '64'] |
| ('2018-01-29_17-12-09-517327', 1)  |      0.658 |     0.694 |       6 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   338.730 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-401218', 2)  |      0.658 |     0.649 |      10 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.900 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   902.027 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.4', '--batch_size', '64']  |
| ('2018-01-29_17-12-15-282216', 4)  |      0.658 |     0.656 |      12 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   849.558 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.4', '--batch_size', '32']  |
| ('2018-01-29_17-12-11-886497', 8)  |      0.658 |     0.642 |      11 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.800 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   607.198 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.4', '--batch_size', '64']             |
| ('2018-01-29_17-12-09-389898', 5)  |      0.658 |     0.707 |       8 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   537.818 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '64']             |
| ('2018-01-29_17-12-11-885942', 10) |      0.655 |     0.684 |      11 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |  1065.050 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '32']  |
| ('2018-01-29_17-12-15-282382', 8)  |      0.655 |     0.727 |       7 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.800 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   687.649 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.05', '--batch_size', '32'] |
| ('2018-01-29_17-12-09-681208', 6)  |      0.655 |     0.727 |      10 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.900 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   690.179 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.05', '--batch_size', '64']            |
| ('2018-01-29_17-12-15-282500', 10) |      0.655 |     0.719 |       8 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.800 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   600.637 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.1', '--batch_size', '64']             |
| ('2018-01-29_17-12-09-567500', 2)  |      0.655 |     0.715 |      12 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |  1183.176 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '64']  |
| ('2018-01-29_17-12-09-546996', 3)  |      0.655 |     0.662 |       9 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.800 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   621.806 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.4', '--batch_size', '32']  |
| ('2018-01-29_17-12-09-389898', 8)  |      0.655 |     0.653 |      14 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   943.081 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '64']             |
| ('2018-01-29_17-12-09-575680', 8)  |      0.655 |     0.700 |       6 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.800 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   375.050 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.2', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-576396', 10) |      0.655 |     0.702 |       5 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.800 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   531.806 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.1', '--batch_size', '32']  |
| ('2018-01-29_17-12-09-577551', 1)  |      0.655 |     0.667 |      12 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           64 |     0.900 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   627.949 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.4', '--batch_size', '64']             |
| ('2018-01-29_17-12-09-382740', 5)  |      0.655 |     0.688 |       8 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   426.761 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.2', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-578583', 5)  |      0.655 |     0.736 |       5 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.800 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   309.610 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.05', '--batch_size', '32']            |
| ('2018-01-29_17-12-09-574395', 3)  |      0.655 |     0.663 |       7 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.800 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   331.244 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.4', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-498794', 7)  |      0.655 |     0.752 |       6 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |   593.219 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.05', '--batch_size', '32'] |
| ('2018-01-29_17-12-09-517327', 4)  |      0.655 |     0.649 |      12 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   680.452 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-370595', 4)  |      0.655 |     0.705 |       8 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.800 |    0.200 | custom_embedding_sg_300_lc |          nan |      3 |   657.590 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.2', '--batch_size', '32']  |
| ('2018-01-29_17-12-09-517327', 9)  |      0.655 |     0.711 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   580.823 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
| ('2018-01-29_17-12-15-282018', 4)  |      0.652 |     0.658 |      11 | tensorflow | LSTM_05conc  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.400 | custom_embedding_sg_300_lc |          nan |      3 |   512.487 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.4', '--batch_size', '32']             |
| ('2018-01-29_17-12-09-515034', 1)  |      0.652 |     0.636 |      15 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           64 |     0.800 |    0.050 | custom_embedding_sg_300_lc |          nan |      3 |  1664.186 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.8', '--vsplit', '0.05', '--batch_size', '64'] |
