/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                      |
| ('2018-01-22_16-51-30-383289', 4)  |      0.544 |     0.503 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |   488.566 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.5', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-383289', 3)  |      0.541 |     0.512 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |   494.112 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.5', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-29-660865', 2)  |      0.541 |     0.517 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc2 |          nan |      3 |   746.283 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_16-53-07-235611', 4)  |      0.541 |     0.525 |       6 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_100                      |          nan |      3 |   914.457 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-51-30-194350', 3)  |      0.538 |     0.514 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.550 | embeddings_cache_file_word2vec               |          nan |      3 |   532.431 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.55', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-894061', 2)  |      0.538 |     0.503 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.850 | embeddings_cache_file_word2vec               |          nan |      3 |   476.100 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.85', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-718491', 6)  |      0.538 |     0.503 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.950 | embeddings_cache_file_word2vec               |          nan |      3 |   527.524 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.95', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-850364', 4)  |      0.538 |     0.545 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   758.696 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.6', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-660865', 1)  |      0.535 |     0.492 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc2 |          nan |      3 |  1997.081 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_16-51-29-553611', 3)  |      0.535 |     0.505 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.800 | embeddings_cache_file_word2vec               |          nan |      3 |   593.152 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.8', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-29-441095', 1)  |      0.535 |     0.511 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.900 | embeddings_cache_file_word2vec               |          nan |      3 |  2518.911 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.9', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-53-07-248665', 3)  |      0.535 |     0.508 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_300_lc         |          nan |      3 |  1088.527 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_300_lc', '--emb_dir', '../embeddings/']       |
| ('2018-01-22_16-51-30-894061', 1)  |      0.535 |     0.519 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.850 | embeddings_cache_file_word2vec               |          nan |      3 |  2059.413 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.85', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-894222', 2)  |      0.532 |     0.504 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            8 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1676.645 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '8', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_16-51-30-463648', 4)  |      0.532 |     0.525 |       4 | theano    | LSTM_05add   |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   725.020 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-194350', 2)  |      0.532 |     0.524 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.550 | embeddings_cache_file_word2vec               |          nan |      3 |   834.095 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.55', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-53-06-702516', 2)  |      0.532 |     0.488 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_cb_300_lc                |          nan |      3 |   778.090 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_300_lc', '--emb_dir', '../embeddings/']           |
| ('2018-01-22_16-51-30-218047', 3)  |      0.532 |     0.521 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |  1008.774 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-53-07-441832', 3)  |      0.532 |     0.496 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_300_lc                   |          nan |      3 |   967.469 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_300_lc', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_16-51-29-718491', 2)  |      0.528 |     0.499 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.950 | embeddings_cache_file_word2vec               |          nan |      3 |   393.717 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.95', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-342324', 3)  |      0.528 |     0.529 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1294.920 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adamax', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_16-53-07-443871', 1)  |      0.528 |     0.496 |      13 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_100                      |          nan |      3 |  3167.037 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-51-30-893216', 1)  |      0.528 |     0.500 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          256 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2129.009 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '256', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-51-30-383289', 1)  |      0.528 |     0.498 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |  1941.760 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.5', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-29-843557', 1)  |      0.525 |     0.483 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | sgd         | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3010.300 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'sgd', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-51-29-718491', 8)  |      0.525 |     0.499 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.950 | embeddings_cache_file_word2vec               |          nan |      3 |   400.440 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.95', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-53-06-702516', 1)  |      0.525 |     0.504 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_cb_300_lc                |          nan |      3 |  2219.332 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_300_lc', '--emb_dir', '../embeddings/']           |
| ('2018-01-22_16-51-29-553611', 1)  |      0.525 |     0.498 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.800 | embeddings_cache_file_word2vec               |          nan |      3 |  2216.301 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.8', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-893840', 3)  |      0.522 |     0.500 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq     |          nan |      3 |  1037.677 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_16-53-06-702516', 3)  |      0.522 |     0.508 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_cb_300_lc                |          nan |      3 |   942.569 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_300_lc', '--emb_dir', '../embeddings/']           |
| ('2018-01-22_16-51-29-553611', 6)  |      0.522 |     0.521 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.800 | embeddings_cache_file_word2vec               |          nan |      3 |   579.241 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.8', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-982684', 3)  |      0.522 |     0.525 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | nadam       | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   915.156 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_16-51-29-843557', 4)  |      0.522 |     0.496 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | sgd         | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   713.869 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'sgd', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-50-24-578758', 6)  |      0.522 |     0.521 |       5 | theano    | LSTM_05add   |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   583.952 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-718491', 1)  |      0.522 |     0.496 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.950 | embeddings_cache_file_word2vec               |          nan |      3 |  2079.706 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.95', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-53-07-443871', 5)  |      0.522 |     0.492 |       8 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_100                      |          nan |      3 |  1180.087 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-51-30-893246', 4)  |      0.522 |     0.533 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          512 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   903.307 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '512', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-51-30-894061', 8)  |      0.519 |     0.507 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.850 | embeddings_cache_file_word2vec               |          nan |      3 |   609.471 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.85', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-347768', 4)  |      0.519 |     0.508 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.200 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   425.265 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.2', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-441095', 2)  |      0.519 |     0.499 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.900 | embeddings_cache_file_word2vec               |          nan |      3 |   510.006 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.9', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-53-07-235611', 2)  |      0.519 |     0.508 |       3 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_100                      |          nan |      3 |   622.924 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-51-30-893216', 4)  |      0.519 |     0.496 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          256 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   668.790 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '256', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-51-29-441095', 4)  |      0.519 |     0.507 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.900 | embeddings_cache_file_word2vec               |          nan |      3 |   615.864 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.9', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-53-06-702516', 4)  |      0.519 |     0.504 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_cb_300_lc                |          nan |      3 |   463.929 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_300_lc', '--emb_dir', '../embeddings/']           |
| ('2018-01-22_16-50-24-578758', 8)  |      0.516 |     0.496 |       1 | theano    | LSTM_05add   |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   355.649 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-893111', 5)  |      0.516 |     0.496 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          128 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   617.724 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '128', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-51-29-553611', 7)  |      0.516 |     0.505 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.800 | embeddings_cache_file_word2vec               |          nan |      3 |   599.283 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.8', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-53-07-235611', 1)  |      0.516 |     0.500 |       1 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_100                      |          nan |      3 |  1867.597 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-53-07-235611', 3)  |      0.516 |     0.508 |       7 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_100                      |          nan |      3 |  1011.933 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-51-29-718491', 4)  |      0.513 |     0.499 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.950 | embeddings_cache_file_word2vec               |          nan |      3 |   429.310 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.95', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-441095', 8)  |      0.513 |     0.501 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.900 | embeddings_cache_file_word2vec               |          nan |      3 |   434.180 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.9', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-29-441095', 7)  |      0.513 |     0.502 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.900 | embeddings_cache_file_word2vec               |          nan |      3 |   479.672 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.9', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-53-07-441832', 1)  |      0.513 |     0.504 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_300_lc                   |          nan |      3 |  2591.873 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_300_lc', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_16-51-30-894061', 9)  |      0.513 |     0.500 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.850 | embeddings_cache_file_word2vec               |          nan |      3 |   330.834 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.85', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-660948', 7)  |      0.513 |     0.500 |       1 | theano    | LSTM_05add   |              300 |        10 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   309.567 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '10', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-29-919626', 3)  |      0.509 |     0.499 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.350 | embeddings_cache_file_word2vec               |          nan |      3 |   401.005 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.35', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-025191', 4)  |      0.509 |     0.517 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.800 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   567.294 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-553611', 8)  |      0.509 |     0.497 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.800 | embeddings_cache_file_word2vec               |          nan |      3 |   594.530 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.8', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-53-07-443871', 2)  |      0.509 |     0.500 |       7 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_100                      |          nan |      3 |  1056.234 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-50-24-578758', 5)  |      0.509 |     0.496 |       5 | theano    | LSTM_05add   |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   626.311 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-50-24-578758', 3)  |      0.509 |     0.492 |       2 | theano    | LSTM_05add   |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   452.674 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-894061', 7)  |      0.509 |     0.509 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.850 | embeddings_cache_file_word2vec               |          nan |      3 |   505.022 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.85', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-383289', 5)  |      0.509 |     0.500 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |   372.370 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.5', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-29-441095', 6)  |      0.509 |     0.493 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.900 | embeddings_cache_file_word2vec               |          nan |      3 |   322.255 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.9', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-025176', 4)  |      0.509 |     0.500 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | categorical_hinge              |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   580.020 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'categorical_hinge', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_16-51-29-136875', 3)  |      0.506 |     0.500 |       2 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   707.911 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-51-30-218064', 3)  |      0.506 |     0.500 |       2 | theano    | LSTM_05add   |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   419.481 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '25', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-53-07-441832', 2)  |      0.506 |     0.504 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_300_lc                   |          nan |      3 |  1219.673 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_300_lc', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_16-53-07-441832', 4)  |      0.506 |     0.500 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_300_lc                   |          nan |      3 |  1078.563 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_300_lc', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_16-53-07-443871', 4)  |      0.506 |     0.500 |       2 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_100                      |          nan |      3 |   561.999 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_100', '--emb_dir', '../embeddings/']                 |
