/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                       |
| ('2018-01-22_17-00-24-451343', 4)  |      0.642 |     0.657 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           64 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   207.638 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '64', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-54-202614', 9)  |      0.642 |     0.665 |       4 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   218.813 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-544715', 2)  |      0.642 |     0.678 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |         384 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2051.815 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '384', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-675379', 7)  |      0.642 |     0.665 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   291.426 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.6', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_17-10-42-738992', 3)  |      0.642 |     0.674 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   421.341 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_18-48-03-881175', 4)  |      0.642 |     0.682 |       7 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   255.016 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--activation1', 'softmax', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-59-02-850042', 5)  |      0.642 |     0.669 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   343.478 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '32', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_18-29-25-090023', 1)  |      0.639 |     0.665 |      14 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | categorical_hinge              |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   445.248 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'categorical_hinge', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_16-58-52-615478', 1)  |      0.639 |     0.640 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.400 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   219.016 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.4', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-14-40-715133', 6)  |      0.639 |     0.645 |      16 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec               |          nan |      3 |   523.950 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'd2v', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-544438', 6)  |      0.639 |     0.674 |      14 | tensorflow | LSTM_05conc  |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   263.064 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '25', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_18-15-49-937316', 3)  |      0.639 |     0.678 |      11 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq     |          nan |      3 |   406.413 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_18-41-41-123191', 3)  |      0.639 |     0.678 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_squared_logarithmic_error |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   278.546 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'mean_squared_logarithmic_error', '--emb_dir', '../embeddings/'] |
| ('2018-01-22_16-58-54-202499', 7)  |      0.639 |     0.715 |       9 | tensorflow | LSTM_05conc  |              300 |       125 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   419.338 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '125', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-621441', 6)  |      0.639 |     0.649 |       4 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.100 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   195.918 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.1', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-785922', 3)  |      0.639 |     0.669 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |         188 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   582.955 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '188', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-54-202832', 7)  |      0.639 |     0.715 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   364.540 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '100', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-54-202836', 4)  |      0.639 |     0.645 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.200 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   225.171 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.2', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-680192', 7)  |      0.639 |     0.715 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   486.671 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '150', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-694231', 3)  |      0.639 |     0.678 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.800 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   473.683 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-726805', 1)  |      0.639 |     0.674 |      11 | tensorflow | LSTM_05conc  |              300 |       100 |         512 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  7402.376 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '512', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-59-02-850042', 7)  |      0.639 |     0.715 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   347.823 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '32', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-54-202614', 5)  |      0.639 |     0.657 |       7 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   359.783 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-647694', 7)  |      0.639 |     0.715 |       9 | tensorflow | LSTM_05conc  |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   251.150 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-52-783734', 7)  |      0.639 |     0.686 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   354.154 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-54-202528', 5)  |      0.639 |     0.678 |      16 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   637.079 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '64', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_16-58-54-202614', 10) |      0.636 |     0.661 |       3 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   198.146 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-48-03-881175', 3)  |      0.636 |     0.674 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   276.281 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--activation1', 'softmax', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_17-02-40-138818', 5)  |      0.636 |     0.653 |      17 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          512 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   600.461 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '512', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-58-54-202486', 5)  |      0.636 |     0.682 |       8 | tensorflow | LSTM_05conc  |              300 |       175 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   494.308 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '175', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-25-52-841732', 4)  |      0.636 |     0.682 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq     |          nan |      3 |   323.300 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_18-24-11-292637', 5)  |      0.636 |     0.657 |      11 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText               |          nan |      3 |   376.833 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-647694', 3)  |      0.636 |     0.702 |       9 | tensorflow | LSTM_05conc  |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   250.543 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_18-36-20-162838', 4)  |      0.636 |     0.669 |      13 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_absolute_error            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   439.793 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'mean_absolute_error', '--emb_dir', '../embeddings/']            |
| ('2018-01-22_16-58-54-202836', 1)  |      0.636 |     0.640 |       4 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.200 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   168.888 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.2', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-547665', 5)  |      0.636 |     0.645 |       5 | tensorflow | LSTM_05conc  |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   228.716 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-54-203166', 8)  |      0.636 |     0.645 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            8 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   514.889 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '8', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_18-34-38-836631', 5)  |      0.636 |     0.640 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   326.120 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'binary_crossentropy', '--emb_dir', '../embeddings/']            |
| ('2018-01-22_16-58-52-544582', 7)  |      0.636 |     0.665 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.500 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   278.423 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.5', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-54-742324', 5)  |      0.636 |     0.640 |      15 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   794.072 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-621441', 4)  |      0.636 |     0.669 |      16 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.100 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   596.715 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.1', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-22-11-919909', 2)  |      0.636 |     0.702 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |   294.866 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_16-58-52-771565', 1)  |      0.636 |     0.624 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   424.629 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.3', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-30-40-599393', 2)  |      0.636 |     0.698 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | logcosh                        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   394.114 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'logcosh', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_16-58-54-203166', 6)  |      0.633 |     0.640 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            8 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   423.920 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '8', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_16-58-52-544582', 1)  |      0.633 |     0.624 |       7 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.500 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   279.574 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.5', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-547665', 6)  |      0.633 |     0.649 |       8 | tensorflow | LSTM_05conc  |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   283.831 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-54-742257', 2)  |      0.633 |     0.702 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            2 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2076.692 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '2', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_18-26-44-978871', 4)  |      0.633 |     0.665 |       7 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |   250.758 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-58-52-547665', 7)  |      0.633 |     0.636 |       8 | tensorflow | LSTM_05conc  |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   285.032 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_18-24-11-292637', 3)  |      0.633 |     0.653 |      11 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText               |          nan |      3 |   358.058 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-771565', 3)  |      0.633 |     0.661 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   335.247 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.3', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-620242', 6)  |      0.633 |     0.674 |      13 | tensorflow | LSTM_05conc  |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   446.942 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-05-13-919689', 3)  |      0.633 |     0.649 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | nadam       | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   292.547 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_16-58-52-615478', 6)  |      0.633 |     0.690 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.400 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   245.581 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.4', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-54-202499', 6)  |      0.633 |     0.645 |       8 | tensorflow | LSTM_05conc  |              300 |       125 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   376.640 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '125', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-771565', 10) |      0.630 |     0.653 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   290.270 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.3', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_17-02-40-138818', 1)  |      0.630 |     0.649 |      14 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          512 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   460.443 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '512', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_18-29-25-090023', 2)  |      0.630 |     0.657 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | categorical_hinge              |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   391.896 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'categorical_hinge', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_18-36-20-162838', 2)  |      0.630 |     0.657 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_absolute_error            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   393.176 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'mean_absolute_error', '--emb_dir', '../embeddings/']            |
| ('2018-01-22_18-30-40-599393', 3)  |      0.630 |     0.686 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | logcosh                        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   285.013 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'logcosh', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_16-58-52-544715', 1)  |      0.630 |     0.636 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |         384 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3482.611 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '384', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_18-25-52-841732', 3)  |      0.630 |     0.694 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq     |          nan |      3 |   311.499 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_18-48-03-881175', 1)  |      0.627 |     0.645 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   169.141 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--activation1', 'softmax', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-58-54-202614', 8)  |      0.627 |     0.653 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   235.856 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-53-694493', 4)  |      0.627 |     0.686 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            4 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1248.182 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '4', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_18-26-44-978871', 3)  |      0.627 |     0.674 |      15 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |   488.705 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_17-12-15-829115', 6)  |      0.627 |     0.674 |      19 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adadelta    | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   661.458 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adadelta', '--emb_dir', '../embeddings/']                  |
| ('2018-01-22_16-58-52-541761', 5)  |      0.627 |     0.674 |      11 | tensorflow | LSTM_05conc  |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   747.488 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '200', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_17-00-27-933994', 7)  |      0.627 |     0.653 |      17 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          128 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   581.624 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '128', '--emb_dir', '../embeddings/']                      |
