/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                   |   pred_acc |   val_acc |   epoch | backend    | classifier     |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                     |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
| ('2018-01-06_21-22-43-940136', 2) |      0.639 |     0.674 |       8 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq      |          nan |      3 |   642.980 | ['--embedding', 'd2v_pf', '--epochs', '40']                                                                                                                                                                                                      |
| ('2018-01-07_03-14-55-019972', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   164.815 | []                                                                                                                                                                                                                                               |
| ('2018-01-18_00-53-55-863757', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   167.425 | []                                                                                                                                                                                                                                               |
| ('2018-01-18_00-45-54-961933', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   161.291 | []                                                                                                                                                                                                                                               |
| ('2018-01-18_00-19-44-293976', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   163.524 | []                                                                                                                                                                                                                                               |
| ('2018-01-08_01-13-40-639112', 3) |      0.639 |     0.661 |      11 | tensorflow | CNN_LSTM_02b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   348.273 | ['--classifier', 'CNN_LSTM_02b']                                                                                                                                                                                                                 |
| ('2018-01-17_23-20-44-392138', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   169.841 | []                                                                                                                                                                                                                                               |
| ('2018-01-08_03-15-10-847545', 3) |      0.639 |     0.649 |      11 | tensorflow | ATT_LSTM_01    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   458.702 | ['--classifier', 'ATT_LSTM_01']                                                                                                                                                                                                                  |
| ('2018-01-17_22-52-00-370923', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   164.935 | []                                                                                                                                                                                                                                               |
| ('2018-01-07_03-17-51-858079', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   163.441 | []                                                                                                                                                                                                                                               |
| ('2018-01-10_00-04-39-392770', 1) |      0.639 |     0.665 |       4 | tensorflow | LSTM_02a       |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   227.905 | ['--classifier', 'LSTM_02a']                                                                                                                                                                                                                     |
| ('2018-01-07_03-22-18-936567', 1) |      0.639 |     0.686 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   168.320 | []                                                                                                                                                                                                                                               |
| ('2018-01-06_21-24-23-269128', 2) |      0.639 |     0.686 |      14 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_300_lc      |          nan |      3 |  1102.449 | ['--embedding', 'ce_ftx_sg_hs_i20_300_lc', '--epochs', '40']                                                                                                                                                                                     |
| ('2018-01-11_02-30-22-312837', 1) |      0.636 |     0.645 |       6 | tensorflow | LSTM_CNN_07con |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   272.134 | ['--classifier', 'LSTM_CNN_07con']                                                                                                                                                                                                               |
| ('2018-01-10_21-21-59-946390', 1) |      0.636 |     0.690 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   189.906 | []                                                                                                                                                                                                                                               |
| ('2018-01-21_20-16-08-997170', 1) |      0.636 |     0.694 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   169.707 | ['--epochs', '10']                                                                                                                                                                                                                               |
| ('2018-01-21_21-02-33-116967', 1) |      0.636 |     0.665 |       8 | theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   370.474 | ['--epochs', '10']                                                                                                                                                                                                                               |
| ('2018-01-21_20-36-44-588861', 1) |      0.636 |     0.665 |       8 | theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   474.695 | ['--epochs', '10']                                                                                                                                                                                                                               |
| ('2018-01-08_14-12-45-559667', 3) |      0.633 |     0.686 |       9 | tensorflow | LSTM_02d       |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   395.925 | ['--classifier', 'LSTM_02d']                                                                                                                                                                                                                     |
| ('2018-01-08_21-57-43-367207', 3) |      0.633 |     0.653 |       9 | tensorflow | LSTM_06        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   475.108 | ['--patience', '5', '--classifier', 'LSTM_06']                                                                                                                                                                                                   |
| ('2018-01-08_13-21-09-763714', 1) |      0.633 |     0.694 |      10 | tensorflow | LSTM_02c       |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |  1022.254 | ['--classifier', 'LSTM_02c']                                                                                                                                                                                                                     |
| ('2018-01-08_03-15-10-847545', 2) |      0.633 |     0.645 |       8 | tensorflow | ATT_LSTM_01    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   282.625 | ['--classifier', 'ATT_LSTM_01']                                                                                                                                                                                                                  |
| ('2018-01-08_16-58-53-017755', 3) |      0.633 |     0.628 |      12 | tensorflow | LSTM_05        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |  1420.775 | ['--classifier', 'LSTM_05']                                                                                                                                                                                                                      |
| ('2018-01-08_19-34-41-046739', 1) |      0.633 |     0.612 |      11 | tensorflow | LSTM_05dot     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   784.901 | ['--patience', '5', '--classifier', 'LSTM_05dot']                                                                                                                                                                                                |
| ('2018-01-21_19-24-39-367727', 2) |      0.633 |     0.698 |      15 | tensorflow | LSTM_05conc    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   617.656 | ['--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                      |
| ('2018-01-07_04-19-46-586228', 2) |      0.633 |     0.587 |       3 | tensorflow | CNN_LSTM_01    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    85.626 | ['--classifier', 'CNN_LSTM_01']                                                                                                                                                                                                                  |
| ('2018-01-06_21-22-17-470221', 2) |      0.633 |     0.665 |       8 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   622.060 | ['--embedding', 'd2v_pf_lc', '--epochs', '40']                                                                                                                                                                                                   |
| ('2018-01-06_14-57-02-783067', 3) |      0.630 |     0.690 |       7 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300_lc             |          nan |      3 |   209.899 | ['--embedding', 'ce_sg_i20_300_lc', '--epochs', '40']                                                                                                                                                                                            |
| ('2018-01-18_09-19-37-269650', 2) |      0.630 |     0.674 |      16 | tensorflow | LSTM_05add     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   597.419 | ['--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                       |
| ('2018-01-18_10-47-12-446741', 3) |      0.630 |     0.657 |      12 | tensorflow | LSTM_05conc    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   535.803 | ['--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                      |
| ('2018-01-07_23-37-24-706993', 1) |      0.630 |     0.694 |      10 | tensorflow | LSTM_04        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   874.496 | ['--classifier', 'LSTM_04']                                                                                                                                                                                                                      |
| ('2018-01-08_18-12-13-449025', 2) |      0.630 |     0.657 |       9 | tensorflow | LSTM_05avg     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   948.332 | ['--patience', '5', '--classifier', 'LSTM_05avg']                                                                                                                                                                                                |
| ('2018-01-18_09-19-37-269650', 3) |      0.627 |     0.686 |      15 | tensorflow | LSTM_05add     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   566.125 | ['--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                       |
| ('2018-01-07_04-40-57-268902', 1) |      0.627 |     0.669 |      13 | tensorflow | CNN_LSTM_01    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300                |          nan |      3 |   305.644 | ['--classifier', 'CNN_LSTM_01', '--embedding', 'ce_sg_i20_300']                                                                                                                                                                                  |
| ('2018-01-08_21-57-43-367207', 1) |      0.627 |     0.636 |       6 | tensorflow | LSTM_06        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   292.763 | ['--patience', '5', '--classifier', 'LSTM_06']                                                                                                                                                                                                   |
| ('2018-01-15_22-33-41-888876', 3) |      0.623 |     0.649 |       7 | tensorflow | LSTM_CNN_07con |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   259.993 | ['--classifier', 'LSTM_CNN_07con']                                                                                                                                                                                                               |
| ('2018-01-21_19-24-39-367727', 3) |      0.623 |     0.649 |      15 | tensorflow | LSTM_05conc    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   622.620 | ['--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                      |
| ('2018-01-21_18-20-26-213151', 3) |      0.623 |     0.649 |      15 | tensorflow | LSTM_05conc    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   622.645 | ['--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                      |
| ('2018-01-08_19-07-55-591034', 1) |      0.620 |     0.607 |      11 | tensorflow | LSTM_05max     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   802.705 | ['--patience', '5', '--classifier', 'LSTM_05max']                                                                                                                                                                                                |
| ('2018-01-21_19-24-39-367727', 1) |      0.617 |     0.661 |      11 | tensorflow | LSTM_05conc    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   452.512 | ['--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                      |
| ('2018-01-08_01-13-40-639112', 1) |      0.617 |     0.599 |       7 | tensorflow | CNN_LSTM_02b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   220.949 | ['--classifier', 'CNN_LSTM_02b']                                                                                                                                                                                                                 |
| ('2018-01-07_23-33-47-416897', 1) |      0.614 |     0.657 |       8 | tensorflow | LSTM_04        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   652.110 | ['--classifier', 'LSTM_04']                                                                                                                                                                                                                      |
| ('2018-01-08_16-58-53-017755', 1) |      0.611 |     0.657 |      13 | tensorflow | LSTM_05        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   523.026 | ['--classifier', 'LSTM_05']                                                                                                                                                                                                                      |
| ('2018-01-09_21-59-52-641569', 8) |      0.608 |     0.640 |       6 | tensorflow | ATT_LSTM_03b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   209.728 | ['--runs', '8', '--patience', '5', '--classifier', 'ATT_LSTM_03b']                                                                                                                                                                               |
| ('2018-01-08_21-21-35-182128', 1) |      0.608 |     0.674 |       8 | tensorflow | LSTM_06        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   387.210 | ['--patience', '5', '--classifier', 'LSTM_06']                                                                                                                                                                                                   |
| ('2018-01-22_23-31-07-987693', 1) |      0.598 |     0.669 |       6 | theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_300                       |          nan |      3 |   289.898 | ['--embedding', 'ce_sg_300']                                                                                                                                                                                                                     |
| ('2018-01-09_20-04-37-841751', 1) |      0.585 |     0.591 |       5 | tensorflow | ATT_LSTM_03b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   186.388 | ['--patience', '5', '--classifier', 'ATT_LSTM_03b']                                                                                                                                                                                              |
| ('2018-01-09_21-46-25-986502', 1) |      0.585 |     0.591 |       5 | tensorflow | ATT_LSTM_03b3  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   146.993 | ['--patience', '5', '--classifier', 'ATT_LSTM_03b3']                                                                                                                                                                                             |
| ('2018-01-09_21-57-02-753704', 1) |      0.585 |     0.591 |       5 | tensorflow | ATT_LSTM_03b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   145.727 | ['--patience', '5', '--classifier', 'ATT_LSTM_03b']                                                                                                                                                                                              |
| ('2018-01-09_21-53-46-525849', 1) |      0.585 |     0.591 |       5 | tensorflow | ATT_LSTM_03b3  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   145.649 | ['--patience', '5', '--classifier', 'ATT_LSTM_03b3']                                                                                                                                                                                             |
| ('2018-01-09_21-59-52-641569', 1) |      0.585 |     0.591 |       5 | tensorflow | ATT_LSTM_03b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   144.238 | ['--runs', '8', '--patience', '5', '--classifier', 'ATT_LSTM_03b']                                                                                                                                                                               |
| ('2018-01-08_03-20-02-415139', 3) |      0.566 |     0.512 |       8 | tensorflow | ATT_LSTM_02    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   189.803 | ['--classifier', 'ATT_LSTM_02']                                                                                                                                                                                                                  |
| ('2018-01-08_02-15-38-999906', 1) |      0.563 |     0.488 |      10 | tensorflow | CNN_LSTM_05    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    81.900 | ['--classifier', 'CNN_LSTM_05']                                                                                                                                                                                                                  |
| ('2018-01-07_20-42-23-468295', 1) |      0.560 |     0.558 |       1 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    36.246 | []                                                                                                                                                                                                                                               |
| ('2018-01-07_03-00-22-166675', 1) |      0.554 |     0.521 |       2 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   106.239 | []                                                                                                                                                                                                                                               |
| ('2018-01-11_02-09-06-900945', 2) |      0.551 |     0.504 |       2 | tensorflow | LSTM_CNN_07add |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    97.687 | ['--classifier', 'LSTM_CNN_07add']                                                                                                                                                                                                               |
| ('2018-01-07_03-32-51-951209', 1) |      0.551 |     0.558 |       1 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    35.865 | ['--patience', '1']                                                                                                                                                                                                                              |
| ('2018-01-08_13-06-57-415484', 3) |      0.538 |     0.500 |      10 | tensorflow | LSTM_02b       |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   700.497 | ['--classifier', 'LSTM_02b']                                                                                                                                                                                                                     |
| ('2018-01-18_09-17-09-811405', 1) |      0.538 |     0.562 |       1 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    37.392 | ['--epochs', '1']                                                                                                                                                                                                                                |
| ('2018-01-08_13-06-57-415484', 2) |      0.535 |     0.500 |      12 | tensorflow | LSTM_02b       |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   591.822 | ['--classifier', 'LSTM_02b']                                                                                                                                                                                                                     |
| ('2018-01-08_13-06-57-415484', 1) |      0.528 |     0.500 |       2 | tensorflow | LSTM_02b       |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   106.267 | ['--classifier', 'LSTM_02b']                                                                                                                                                                                                                     |
| ('2018-01-23_00-03-26-896862', 1) |      0.528 |     0.525 |       6 | theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_300                       |          nan |      3 |   265.188 | ['--embedding', 'ce_sg_300']                                                                                                                                                                                                                     |
| ('2018-01-08_16-58-53-017755', 2) |      0.525 |     0.504 |       4 | tensorflow | LSTM_05        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   334.893 | ['--classifier', 'LSTM_05']                                                                                                                                                                                                                      |
| ('2018-01-18_09-19-37-269650', 1) |      0.525 |     0.508 |       3 | tensorflow | LSTM_05add     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc   |          nan |      3 |   135.700 | ['--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc']                                                                                                                                                                                       |
| ('2018-01-11_01-30-37-789207', 2) |      0.525 |     0.500 |       3 | tensorflow | LSTM_08        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   170.592 | ['--classifier', 'LSTM_08']                                                                                                                                                                                                                      |
| ('2018-01-22_23-21-15-424365', 2) |      0.519 |     0.500 |       4 | theano     | LSTM_01        |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_100                       |          nan |      3 |   171.976 | ['--embedding', 'ce_cb_100']                                                                                                                                                                                                                     |
| ('2018-01-25_01-15-23-313568', 2) |      0.519 |     0.525 |       4 | tensorflow | LSTM_05add     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter05_sg_300_lc_wiki |          nan |      3 |   275.900 | ['--embedding', 'ce_wiki_lc', '--classifier', 'LSTM_05add']                                                                                                                                                                                      |
| ('2018-01-25_01-15-23-313568', 1) |      0.516 |     0.504 |       2 | tensorflow | LSTM_05add     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter05_sg_300_lc_wiki |          nan |      3 |   152.763 | ['--embedding', 'ce_wiki_lc', '--classifier', 'LSTM_05add']                                                                                                                                                                                      |
| ('2018-01-18_01-01-00-580537', 3) |      0.513 |     0.500 |       1 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    43.591 | ['--epochs', '1']                                                                                                                                                                                                                                |
| ('2018-01-18_09-17-09-811405', 3) |      0.513 |     0.500 |       1 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    48.264 | ['--epochs', '1']                                                                                                                                                                                                                                |
| ('2018-01-11_01-30-37-789207', 1) |      0.513 |     0.500 |       4 | tensorflow | LSTM_08        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   226.096 | ['--classifier', 'LSTM_08']                                                                                                                                                                                                                      |
| ('2018-01-08_02-20-41-530229', 1) |      0.513 |     0.525 |       7 | tensorflow | CNN_LSTM_05    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   164.411 | ['--classifier', 'CNN_LSTM_05']                                                                                                                                                                                                                  |
| ('2018-01-07_03-32-51-951209', 3) |      0.513 |     0.500 |       1 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    42.049 | ['--patience', '1']                                                                                                                                                                                                                              |
| ('2018-01-22_23-21-15-424365', 1) |      0.509 |     0.496 |       1 | theano     | LSTM_01        |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_cb_100                       |          nan |      3 |   134.072 | ['--embedding', 'ce_cb_100']                                                                                                                                                                                                                     |
| ('2018-01-07_20-39-12-200897', 1) |      0.509 |     0.537 |       1 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    35.788 | []                                                                                                                                                                                                                                               |
| ('2018-01-08_03-15-10-847545', 1) |      0.509 |     0.504 |       1 | tensorflow | ATT_LSTM_01    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    35.961 | ['--classifier', 'ATT_LSTM_01']                                                                                                                                                                                                                  |
| ('2018-01-08_02-15-38-999906', 3) |      0.509 |     0.500 |       1 | tensorflow | CNN_LSTM_05    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    13.407 | ['--classifier', 'CNN_LSTM_05']                                                                                                                                                                                                                  |
